id,firmbr,city,quarter,share,price
204854880,2048,54,2,0.0022,0.16
300654880,3006,54,2,0.0404,0.129
301454880,3014,54,2,0.0022,0.166
400254880,4002,54,2,0.0051,0.181
401054880,4010,54,2,0.0017,0.123
401254880,4012,54,2,0.03,0.129
601854880,6018,54,2,0.0017,0.163
100455880,1004,55,2,0.0254,0.092
100655880,1006,55,2,0.0298,0.105
100755880,1007,55,2,0.0071,0.131
100955880,1009,55,2,0.0221,0.115
101155880,1011,55,2,0.0316,0.165
101355880,1013,55,2,0.0311,0.088
101755880,1017,55,2,0.0152,0.099
103055880,1030,55,2,0.0011,0.172
104555880,1045,55,2,0.0033,0.144
200555880,2005,55,2,0.0195,0.154
200855880,2008,55,2,0.014,0.099
201555880,2015,55,2,0.003,0.111
201655880,2016,55,2,0.0112,0.147
201955880,2019,55,2,8e-4,0.137
202655880,2026,55,2,0.0221,0.142
202855880,2028,55,2,0.0323,0.179
204055880,2040,55,2,0.0023,0.14
204855880,2048,55,2,9e-4,0.112
300655880,3006,55,2,0.004,0.133
301455880,3014,55,2,0.0214,0.153
400255880,4002,55,2,0.0213,0.151
401055880,4010,55,2,0.0128,0.067
401255880,4012,55,2,0.0475,0.094
601855880,6018,55,2,0.0145,0.124
100456880,1004,56,2,0.0346,0.066
100656880,1006,56,2,0.0061,0.129
100756880,1007,56,2,0.0943,0.122
100956880,1009,56,2,0.0236,0.102
101156880,1011,56,2,0.0094,0.161
101356880,1013,56,2,0.0014,0.13
101756880,1017,56,2,0.0152,0.148
103056880,1030,56,2,0.0184,0.11
104556880,1045,56,2,0.0123,0.122
200556880,2005,56,2,0.0355,0.113
200856880,2008,56,2,0.0132,0.128
201556880,2015,56,2,0.0099,0.092
201656880,2016,56,2,0.0322,0.14
201956880,2019,56,2,0.0341,0.117
202656880,2026,56,2,0.0213,0.128
202856880,2028,56,2,0.0121,0.172
204056880,2040,56,2,0.0106,0.093
204856880,2048,56,2,0.0198,0.136
300656880,3006,56,2,0.0012,0.147
301456880,3014,56,2,0.0198,0.152
400256880,4002,56,2,0.0104,0.157
401056880,4010,56,2,0.0046,0.113
401256880,4012,56,2,0.0083,0.095
601856880,6018,56,2,0.0177,0.15
100458880,1004,58,2,0.0071,0.103
100658880,1006,58,2,0.1035,0.112
100758880,1007,58,2,0.0258,0.093
100958880,1009,58,2,0.0039,0.118
101158880,1011,58,2,0.0412,0.157
101358880,1013,58,2,0.0155,0.136
101758880,1017,58,2,0.0059,0.115
103058880,1030,58,2,0.0163,0.116
104558880,1045,58,2,0.0095,0.143
200558880,2005,58,2,0.0066,0.158
200858880,2008,58,2,0.0339,0.091
201558880,2015,58,2,0.0097,0.086
201658880,2016,58,2,0.0131,0.132
201958880,2019,58,2,0.0147,0.114
202658880,2026,58,2,0.0435,0.11
202858880,2028,58,2,0.0117,0.182
204058880,2040,58,2,0.001,0.15
204858880,2048,58,2,0.0268,0.117
300658880,3006,58,2,0.0115,0.13
301458880,3014,58,2,0.1004,0.122
400258880,4002,58,2,0.0096,0.171
401058880,4010,58,2,0.0039,0.1
401258880,4012,58,2,0.0906,0.086
601858880,6018,58,2,0.0099,0.152
100461880,1004,61,2,0.0039,0.087
100661880,1006,61,2,0.0185,0.101
100761880,1007,61,2,0.0145,0.112
100961880,1009,61,2,0.0326,0.084
101161880,1011,61,2,0.0246,0.184
101361880,1013,61,2,0.0108,0.114
101761880,1017,61,2,0.008,0.127
103061880,1030,61,2,0.0099,0.132
104561880,1045,61,2,0.0049,0.119
200561880,2005,61,2,0.034,0.096
200861880,2008,61,2,0.0437,0.127
201561880,2015,61,2,6e-4,0.114
201661880,2016,61,2,0.0218,0.132
201961880,2019,61,2,0.007,0.12
202661880,2026,61,2,0.0046,0.172
202861880,2028,61,2,0.0507,0.178
204061880,2040,61,2,0.0081,0.116
204861880,2048,61,2,0.0208,0.112
300661880,3006,61,2,0.0151,0.086
301461880,3014,61,2,0.0442,0.141
400261880,4002,61,2,0.0072,0.155
401061880,4010,61,2,0.0034,0.102
401261880,4012,61,2,0.0465,0.107
601861880,6018,61,2,0.0057,0.138
100463880,1004,63,2,0.0112,0.071
100663880,1006,63,2,0.016,0.134
100763880,1007,63,2,0.0349,0.103
100963880,1009,63,2,0.0201,0.1
101163880,1011,63,2,0.0773,0.154
101363880,1013,63,2,0.0293,0.104
101763880,1017,63,2,0.0344,0.094
103063880,1030,63,2,0.0073,0.115
104563880,1045,63,2,0.0042,0.132
200563880,2005,63,2,0.0157,0.096
200863880,2008,63,2,0.0282,0.096
201563880,2015,63,2,0.0029,0.121
201663880,2016,63,2,0.1836,0.122
201963880,2019,63,2,0.0407,0.093
202663880,2026,63,2,0.0328,0.118
202863880,2028,63,2,0.0107,0.168
204063880,2040,63,2,0.0028,0.129
204863880,2048,63,2,5e-4,0.157
300663880,3006,63,2,0.0227,0.123
301463880,3014,63,2,0.0065,0.165
400263880,4002,63,2,0.0027,0.178
401063880,4010,63,2,0.0037,0.125
401263880,4012,63,2,0.0088,0.122
601863880,6018,63,2,0.0126,0.163
100465880,1004,65,2,0.004,0.075
100665880,1006,65,2,0.0378,0.125
100765880,1007,65,2,0.082,0.066
100965880,1009,65,2,0.0058,0.112
101165880,1011,65,2,0.0076,0.181
101365880,1013,65,2,0.0311,0.126
101765880,1017,65,2,0.0124,0.108
103065880,1030,65,2,0.0044,0.12
104565880,1045,65,2,0.01,0.101
200565880,2005,65,2,0.0198,0.129
200865880,2008,65,2,0.0059,0.105
201565880,2015,65,2,0.0027,0.093
201665880,2016,65,2,0.0108,0.156
201965880,2019,65,2,0.0044,0.157
202665880,2026,65,2,0.0051,0.119
202865880,2028,65,2,0.0166,0.183
204065880,2040,65,2,9e-4,0.157
204865880,2048,65,2,0.0143,0.127
300665880,3006,65,2,0.0094,0.127
301465880,3014,65,2,0.0247,0.126
400265880,4002,65,2,0.0079,0.199
401065880,4010,65,2,0.0022,0.137
401265880,4012,65,2,0.0115,0.1
601865880,6018,65,2,0.0262,0.128
